timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-03-05T18:00:38,Beauty_s000_1.25s_5,6b433c12-320a-4261-bc27-bf7898c2c8a4,59.538206338882446,8.202373536388561e-06,1.3776655429795608e-07,22.5,0.0,5.747886657714844,7.179508805274962e-05,0,1.833494223523758e-05,9.01300302879872e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:00:50,Beauty_s000_1.25s_6,6b433c12-320a-4261-bc27-bf7898c2c8a4,71.62154054641724,8.202373536388561e-06,1.1452383561999313e-07,22.5,0.0,5.747886657714844,7.179508805274962e-05,0,1.833494223523758e-05,9.01300302879872e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:01:02,Beauty_s000_1.25s_7,6b433c12-320a-4261-bc27-bf7898c2c8a4,83.62500309944153,8.202373536388561e-06,9.808518065625448e-08,22.5,0.0,5.747886657714844,7.179508805274962e-05,0,1.833494223523758e-05,9.01300302879872e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:01:14,Beauty_s000_1.25s_8,6b433c12-320a-4261-bc27-bf7898c2c8a4,95.71177864074708,8.202373536388561e-06,8.56986846642571e-08,22.5,0.0,5.747886657714844,7.179508805274962e-05,0,1.833494223523758e-05,9.01300302879872e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:01:26,Beauty_s000_1.25s_9,6b433c12-320a-4261-bc27-bf7898c2c8a4,107.6757516860962,8.202373536388561e-06,7.61766080844338e-08,22.5,0.0,5.747886657714844,7.179508805274962e-05,0,1.833494223523758e-05,9.01300302879872e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:01:38,Beauty_s000_1.25s_10,6b433c12-320a-4261-bc27-bf7898c2c8a4,119.7610604763031,8.202373536388561e-06,6.848948651395376e-08,22.5,0.0,5.747886657714844,7.179508805274962e-05,0,1.833494223523758e-05,9.01300302879872e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:01:54,Beauty_s000_1.5s_1,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,11.482789039611816,8.19888997207518e-06,7.140155535202926e-07,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:02:06,Beauty_s000_1.5s_2,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,23.45946335792541,8.19888997207518e-06,3.494917955702219e-07,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:02:18,Beauty_s000_1.5s_3,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,35.53021597862244,8.19888997207518e-06,2.307582362293612e-07,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:02:30,Beauty_s000_1.5s_4,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,47.528950691223145,8.19888997207518e-06,1.7250307134571804e-07,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:02:42,Beauty_s000_1.5s_5,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,59.558406352996826,8.19888997207518e-06,1.3766133908085394e-07,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:02:54,Beauty_s000_1.5s_6,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,71.57241582870483,8.19888997207518e-06,1.1455376875495845e-07,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:03:06,Beauty_s000_1.5s_7,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,83.55626487731934,8.19888997207518e-06,9.812417996559709e-08,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:03:18,Beauty_s000_1.5s_8,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,95.5632688999176,8.19888997207518e-06,8.579541142174395e-08,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:03:30,Beauty_s000_1.5s_9,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,107.66555833816528,8.19888997207518e-06,7.615146476390715e-08,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:03:43,Beauty_s000_1.5s_10,2bfdc7e9-26b9-49c4-b3b9-7151a909bdef,119.83900094032288,8.19888997207518e-06,6.841587386194954e-08,22.5,0.0,5.747886657714844,7.176405489444733e-05,0,1.8327696990869906e-05,9.009175188531723e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:03:59,Beauty_s000_1.75s_1,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,11.56916618347168,8.260667739657606e-06,7.140244688903537e-07,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:04:11,Beauty_s000_1.75s_2,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,23.55919289588928,8.260667739657606e-06,3.506345814206125e-07,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:04:23,Beauty_s000_1.75s_3,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,35.54950785636902,8.260667739657606e-06,2.3237080448576825e-07,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:04:35,Beauty_s000_1.75s_4,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,47.62254142761231,8.260667739657606e-06,1.734612956810394e-07,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:04:47,Beauty_s000_1.75s_5,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,59.746928215026855,8.260667739657606e-06,1.3826096146613238e-07,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:04:59,Beauty_s000_1.75s_6,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,71.75481152534485,8.260667739657606e-06,1.1512353755872969e-07,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:05:11,Beauty_s000_1.75s_7,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,83.86441111564636,8.260667739657606e-06,9.85002771708062e-08,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:05:23,Beauty_s000_1.75s_8,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,95.9302909374237,8.260667739657606e-06,8.611115070052401e-08,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:05:35,Beauty_s000_1.75s_9,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,108.08007073402403,8.260667739657606e-06,7.643099864346329e-08,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:05:47,Beauty_s000_1.75s_10,ff66f163-eead-4d46-8fa1-4c8ef7a47bc8,120.15804386138916,8.260667739657606e-06,6.874835403601338e-08,22.5,0.0,5.747886657714844,7.230425179004669e-05,0,1.846633190396915e-05,9.077058369401584e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:06:04,Beauty_s000_2.0s_1,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,11.534309148788452,8.235904325781604e-06,7.140353374910791e-07,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:06:16,Beauty_s000_2.0s_2,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,23.560096979141235,8.235904325781604e-06,3.495700519854907e-07,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:06:28,Beauty_s000_2.0s_3,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,35.577924966812134,8.235904325781604e-06,2.3148917013750058e-07,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:06:40,Beauty_s000_2.0s_4,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,47.62384581565857,8.235904325781604e-06,1.72936565384933e-07,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:06:52,Beauty_s000_2.0s_5,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,59.733665227890015,8.235904325781604e-06,1.37877096514349e-07,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:04,Beauty_s000_2.0s_6,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,71.85297894477844,8.235904325781604e-06,1.1462161272549588e-07,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:16,Beauty_s000_2.0s_7,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,83.9630012512207,8.235904325781604e-06,9.808968477841145e-08,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:28,Beauty_s000_2.0s_8,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,96.02568674087524,8.235904325781604e-06,8.57677211724207e-08,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:40,Beauty_s000_2.0s_9,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,108.08177900314332,8.235904325781604e-06,7.620067324707972e-08,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:52,Beauty_s000_2.0s_10,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,120.2283525466919,8.235904325781604e-06,6.850218065312928e-08,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:08,Beauty_s000_2.25s_1,9a65bf04-d963-4afe-a157-99284b0d0edc,11.54821228981018,8.245880546437306e-06,7.14039570757912e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:20,Beauty_s000_2.25s_2,9a65bf04-d963-4afe-a157-99284b0d0edc,23.602211475372314,8.245880546437306e-06,3.4936897989586504e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:33,Beauty_s000_2.25s_3,9a65bf04-d963-4afe-a157-99284b0d0edc,35.676963567733765,8.245880546437306e-06,2.311261868118978e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:45,Beauty_s000_2.25s_4,9a65bf04-d963-4afe-a157-99284b0d0edc,47.6611716747284,8.245880546437306e-06,1.7301044554071585e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:57,Beauty_s000_2.25s_5,9a65bf04-d963-4afe-a157-99284b0d0edc,59.70665144920349,8.245880546437306e-06,1.3810656511950996e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:09,Beauty_s000_2.25s_6,9a65bf04-d963-4afe-a157-99284b0d0edc,71.77343034744263,8.245880546437306e-06,1.1488764723269377e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:21,Beauty_s000_2.25s_7,9a65bf04-d963-4afe-a157-99284b0d0edc,83.89513993263245,8.245880546437306e-06,9.828794079202593e-08,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:33,Beauty_s000_2.25s_8,9a65bf04-d963-4afe-a157-99284b0d0edc,95.9962568283081,8.245880546437306e-06,8.589793830383706e-08,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:45,Beauty_s000_2.25s_9,9a65bf04-d963-4afe-a157-99284b0d0edc,108.04643297195436,8.245880546437306e-06,7.63179340550529e-08,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:57,Beauty_s000_2.25s_10,9a65bf04-d963-4afe-a157-99284b0d0edc,120.20813035964966,8.245880546437306e-06,6.859669576231264e-08,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:10:13,Beauty_s000_2.5s_1,576addce-e87a-4ef0-9f79-60e5aa7f238b,11.53306770324707,8.235115289537352e-06,7.140437827499098e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:10:25,Beauty_s000_2.5s_2,576addce-e87a-4ef0-9f79-60e5aa7f238b,23.49517774581909,8.235115289537352e-06,3.5050236174539133e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:10:37,Beauty_s000_2.5s_3,576addce-e87a-4ef0-9f79-60e5aa7f238b,35.51894497871399,8.235115289537352e-06,2.318513484697405e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:10:49,Beauty_s000_2.5s_4,576addce-e87a-4ef0-9f79-60e5aa7f238b,47.6538290977478,8.235115289537352e-06,1.728111978713282e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:01,Beauty_s000_2.5s_5,576addce-e87a-4ef0-9f79-60e5aa7f238b,59.670047998428345,8.235115289537352e-06,1.3801087087703126e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:13,Beauty_s000_2.5s_6,576addce-e87a-4ef0-9f79-60e5aa7f238b,71.7741584777832,8.235115289537352e-06,1.147364938048898e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:25,Beauty_s000_2.5s_7,576addce-e87a-4ef0-9f79-60e5aa7f238b,83.90143251419067,8.235115289537352e-06,9.815226084661314e-08,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:38,Beauty_s000_2.5s_8,576addce-e87a-4ef0-9f79-60e5aa7f238b,96.13768720626832,8.235115289537352e-06,8.56595943676957e-08,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
